date,headline,url,summary,year,month,day
2019-05-21 18:45:00,Ένταση στην πορεία στο κέντρο της Αθήνας για τον Δημήτρη Κουφοντίνα,https://www.documentonews.gr/article/entash-sthn-poreia-sto-kentro-ths-athhnas-gia-ton-dhmhtrh-koyfontina/, Υπέρ του Δημήτρη Κουφοντίνα διαδηλώνουν περίπου 500 άτομα στο κέντρο… ,2019,05,21
2019-05-21 15:11:00,Τα επόμενα 24ωρα η απόφαση για Δημήτρη Κουφοντίνα,https://www.documentonews.gr/article/ta-epomena-24wra-h-apofash-gia-dhmhtrh-koyfontina/, Τα επόμενα 24ωρα αναμένεται -σύμφωνα με πληροφορίες- η απόφαση του… ,2019,05,21
2019-05-21 09:23:00,Τρικάκια και συνθήματα υπέρ Κουφοντίνα – Σήμερα η συζήτηση για την χορήγηση άδειας,https://www.documentonews.gr/article/trikakia-kai-synthhmata-yper-koyfontina-shmera-h-syzhthsh-gia-thn-xorhghsh-adeias/, Συνθήματα υπέρ του Δημήτρη Κουφοντίνα έγραψαν άγνωστοι τα ξημερώματα στο… ,2019,05,21
2019-05-19 19:18:00,Συγκέντρωση έξω από το Νοσοκομείο Βόλου υπέρ της χορήγησης άδειας στον Κουφοντίνα,https://www.documentonews.gr/article/sygkentrwsh-exw-apo-to-nosokomeio-boloy-yper-ths-xorhghshs-adeias-ston-koyfontina/," Συγκέντρωση με μουσικές, πανό και τρικάκια πραγματοποίησαν σήμερα γύρω στις… ",2019,05,19
2019-05-19 12:47:00,Σε οριακή κατάσταση ο Δ. Κουφοντίνας: Αντιμέτωπος πλέον με κίνδυνο πολυοργανικής ανεπάρκειας,https://www.documentonews.gr/article/se-oriakh-katastash-o-d-koyfontinas-antimetwpos-pleon-me-kindyno-polyorganikhs-aneparkeias/," Κίνδυνο πολυοργανικής ανεπάρκειας αντιμετωπίζει πλέον ο Δημήτρης Κουφοντίνας, που συνεχίζει… ",2019,05,19
2019-05-18 13:26:00,Μιχάλης Καλογήρου: Σεβαστείτε τη Δικαιοσύνη και τον Άρειο Πάγο,https://www.documentonews.gr/article/mixalhs-kaloghroy-sebasteite-th-dikaiosynh-kai-ton-areio-pago/, Να σεβαστούν τη Δικαιοσύνη και να μην επιτίθενται στην εισαγγελέα… ,2019,05,18
2019-05-18 12:32:00,Την ερχόμενη Τρίτη θα κριθεί στον Άρειο Πάγο η άδεια του Δημήτρη Κουφοντίνα,https://www.documentonews.gr/article/thn-erxomenh-trith-tha-krithei-ston-areio-pago-h-adeia-toy-dhmhtrh-koyfontina/," Την ερχόμενη Τρίτη, 21 Μαίου 2019 προσδιορίστηκε η συνεδρίαση του… ",2019,05,18
2019-05-18 06:05:00,Το σκεπτικό της εισαγγελικής αναίρεσης για Κουφοντίνα,https://www.documentonews.gr/article/to-skeptiko-ths-eisaggelikhs-anaireshs-gia-koyfontina/," Η εισαγγελέας του Αρείου Πάγου, Ξένη Δημητρίου, αργά χθες το… ",2019,05,18
2019-05-17 21:11:00,Αναίρεση στο βούλευμα για την άδεια στον Δημήτρη Κουφοντίνα,https://www.documentonews.gr/article/anairesh-sto-boyleyma-gia-thn-adeia-ston-dhmhtrh-koyfontina/, Αναίρεση άσκησε αργά το βράδυ της Παρασκευής η εισαγγελέας του… ,2019,05,17
2019-05-17 15:27:00,Στην εντατική ο Δημήτρης Κουφοντίνας – Επιδεινώθηκε η κατάσταση της υγείας του,https://www.documentonews.gr/article/sthn-entatikh-o-koyfontinas/," Στη Μονάδα Εντατικής Θεραπείας μεταφέρθηκε το μεσημέρι της Παρασκευής, ο… ",2019,05,17
2019-05-16 16:58:00,Κατάληψη στην ΕΡΤ3 για τον Δημήτρη Κουφοντίνα,https://www.documentonews.gr/article/katalhpsh-sthn-ert3-gia-ton-dhmhtrh-koyfontina/," Παρέμβαση – κατάληψη στο ραδιόφωνο της ΕΡΤ3, πραγματοποίησε ομάδα αντιεξουσιαστών,… ",2019,05,16
2019-05-16 11:34:00,Η ΠΕΝΕΝ εκφράζει την αλληλεγγύη της στον Δημήτρη Κουφοντίνα,https://www.documentonews.gr/article/h-penen-ekfrazei-thn-allhleggyh-ths-ston-dhmhtrh-koyfontina/," Την αλληλεγγύη της στον απεργό πείνας, Δημήτρη Κουφοντίνα, εκφράζει η… ",2019,05,16
2019-05-16 07:49:00,Διαμαρτυρία στη Θεσσαλονίκη για τον Δημήτρη Κουφοντίνα,https://www.documentonews.gr/article/diamartyria-sth-oessalonikh-gia-ton-dhmhtrh-koyfontina/, Συγκέντρωση διαμαρτυρίας θα πραγματοποιήσουν σήμερα το απόγευμα άτομα του ευρύτερου… ,2019,05,16
2019-05-15 14:19:00,Σοβαρή επιδείνωση της υγείας του Δημήτρη Κουφοντίνα – Η ιατρική γνωμάτευση,https://www.documentonews.gr/article/sobarh-epideinwsh-ths-ygeias-toy-dhmhtrh-koyfontina-h-iatrikh-gnwmateysh/, Σοβαρή επιδείνωση παρουσιάζει η υγεία του απεργού πείνας Δημήτρη Κουφοντίνα. Νομοθετική… ,2019,05,15
2019-05-14 11:27:00,«Κρίσιμη η κατάσταση της υγείας του Κουφοντίνα»,https://www.documentonews.gr/article/krisimh-h-katastash-ths-ygeias-toy-koyfontina/," “Κρίσιμη” χαρακτήρισε την κατάσταση της υγείας του Δημήτρη Κουφοντίνα, ο… ",2019,05,14
2019-12-05 11:55:00,Ανάρτησαν στα Προπύλαια της Ακρόπολης πανό αλληλεγγύης στον απεργό πείνας Δημήτρη Κουφοντίνα,https://www.documentonews.gr/article/anarthsan-sta-propylaia-ths-akropolhs-pano-allhleggyhs-ston-apergo-peinas-dhmhtrh-koyfontina/, Πανό με σύνθημα «άδεια τώρα στον απεργό πείνας από 2/5… ,2019,12,05
2019-10-05 16:27:00,Αυτός είναι ο λόγος που δε δόθηκε άδεια στον Δημήτρη Κουφοντίνα,https://www.documentonews.gr/article/aytos-einai-o-logos-poy-de-dothhke-adeia-ston-dhmhtrh-koyfontina/, Οι ιδεολογικές αντιλήψεις και οι… συναναστροφές του εκτός φυλακής είναι… ,2019,10,05
2019-10-05 13:47:00,ΟΕΝΓΕ για Kουφοντίνα: Όλοι οι νοσηλευόμενοι είναι ίσοι,https://www.documentonews.gr/article/oenge-gia-koyfontina-oloi-oi-noshleyomenoi-einai-isoi/, Να παρέμβει άμεσα η πολιτική ηγεσία του Υπουργείου Υγείας για… ,2019,10,05
2019-10-05 10:31:00,Παρέμβαση της Εισαγγελέως του Αρείου Πάγου για το θέμα της άδειας του απεργού πείνας Δημήτρη Κουφοντίνα,https://www.documentonews.gr/article/parembash-ths-eisaggelews-toy-areioy-pagoy-gia-to-thema-ths-adeias-toy-apergoy-peinas-dhmhtrh-koyfontina/," Η ανώτατη εισαγγελική λειτουργός της χώρας ζήτησε, σύμφωνα με το… ",2019,10,05
2019-10-05 10:09:00,Δημήτρης Κουφοντίνας: Συνεχίζω μέχρι τη δικαίωση ή μέχρι το τέλος,https://www.documentonews.gr/article/dhmhtrhs-koyfontinas-synexizw-mexri-th-dikaiwsh-h-mexri-to-telos/," Αυτή είναι η θέληση του απεργού πείνας Δημήτρη Κουφοντίνα, όπως… ",2019,10,05
2019-10-05 09:39:00,Νέο «όχι» στο αίτημα του Δημήτρη Κουφοντίνα για άδεια – Συνεχίζει την απεργία πείνας,https://www.documentonews.gr/article/neo-oxi-sto-aithma-toy-dhmhtrh-koyfontina-gia-adeia-synexizei-thn-apergia-peinas/, Αρνητικά απάντησε και πάλι το Συμβούλιο Πλημμελειοδικών του Βόλου στο… ,2019,10,05
2019-10-05 09:35:00,Κατάληψη στα γραφεία της «Αυγής»,https://www.documentonews.gr/article/katalhpsh-sta-grafeia-ths-ayghs/, Αρνητικά απάντησε για δεύτερη φορά το Συμβούλιο Πλημμελειοδικών του Βόλου… ,2019,10,05
2019-10-05 06:16:00,Επεισόδια και προσαγωγές στο κέντρο της Αθήνας – Διαμαρτυρία για τον Κουφοντίνα (Photos),https://www.documentonews.gr/article/epeisodia-kai-prosagwges-sto-kentro-ths-athhnas-diamartyria-gia-ton-koyfontina-photos/," Ελεύθεροι αφέθηκαν οι 12 από τους 15 προσαχθέντες, συνολικά, για… ",2019,10,05
2019-09-05 19:27:00,"Μεταφορά του απεργού πείνας, Δημήτρη Κουφοντίνα από το υπόγειο δίπλα σε …νεκροθάλαμο, σε κανονικό δωμάτιο",https://www.documentonews.gr/article/metafora-toy-apergoy-peinas-dhmhtrh-koyfontina-apo-to-ypogeio-dipla-se-nekrothalamo-se-kanoniko-dwmatio/, Υπενθυμίζεται ότι όπως είχε δηλώσει στην επιστολή που έστειλε στο… ,2019,09,05
2019-09-05 15:17:00,Το υπόμνημα του Κουφοντίνα προς τους δικαστές – Τι λέει για «το τέλος» της πορείας του,https://www.documentonews.gr/article/to-ypomnhma-toy-koyfontina-pros-toys-dikastes-ti-leei-gia-to-telos-ths-poreias-toy/, « …Σε κανένα δικαιϊκό καθεστώς εκτός από τα απολύτως αυταρχικά… ,2019,09,05
2019-09-05 15:16:00,"Κουφοντίνας: Με έχουν στην αποθήκη του υπογείου, δίπλα στο νεκροτομείο, είναι απάνθρωπη μεταχείριση",https://www.documentonews.gr/article/koyfontinas-me-exoyn-sthn-apothhkh-toy-ypogeioy-dipla-sto-nekrotomeio-einai-apanthrwph-metaxeirish/," «Οι συνθήκες διαμονής μου στο νοσοκομείο, σε αποθήκη υπογείου δίπλα… ",2019,09,05
2019-09-05 11:37:00,Το συντομότερο δυνατό η απόφαση για τη χορήγηση ή μη άδειας στο Δημήτρη Κουφοντίνα,https://www.documentonews.gr/article/to-syntomotero-dynato-h-apofash-gia-th-xorhghsh-h-mh-adeias-sto-dhmhtrh-koyfontina/,  Την ώρα που ο Δημήτρης Κουφοντίνας νοσηλεύεται στο «Αχιλλοπούλειο» Νοσοκομείο… ,2019,09,05
2019-08-05 19:10:00,Κατηγορηματική άρνηση του Δημήτρη Κουφοντίνα στην υποχρεωτική σίτιση,https://www.documentonews.gr/article/kathgorhmatikh-arnhsh-toy-dhmhtrh-koyfontina-sthn-ypoxrewtikh-sitish/," «Να μην τολμήσετε», ήταν η απάντηση του απεργού πείνας στην… ",2019,08,05
2019-08-05 08:20:00,Θεσσαλονίκη: Έγραψαν συνθήματα υπέρ Κουφοντίνα στα εκλογικά κέντρα Ταχιάου και Νοτοπούλου (Photos),https://www.documentonews.gr/article/oessalonikh-egrapsan-synthhmata-yper-koyfontina-sta-eklogika-kentra-taxiaoy-kai-notopoyloy-photos/, Συνθήματα με σπρέι έγραψαν άγνωστοι στις 3 τα ξημερώματα της… ,2019,08,05
2019-07-05 18:54:00,Συγκέντρωση αντιεξουσιαστών για τον Κουφοντίνα – Κλειστή η Πανεπιστημίου,https://www.documentonews.gr/article/sygkentrwsh-antiexoysiastwn-gia-ton-koyfontina-kleisth-h-panepisthmioy/," Συγκέντρωση διαμαρτυρίας πραγματοποιούν αντιεξουσιαστές στο κέντρο της Αθήνας, με αφορμή… ",2019,07,05
2019-07-05 08:26:00,Παραμένει στο νοσοκομείο ο Κουφοντίνας – Αρνείται να δεχτεί τροφή,https://www.documentonews.gr/article/paramenei-sto-nosokomeio-o-koyfontinas-arneitai-na-dextei-trofh-5cd1333cd14d1/, Συνεχίζεται από χθες αργά τη νύχτα η προληπτική νοσηλεία του… ,2019,07,05
2019-06-05 21:23:00,Στο νοσοκομείο ο Δημήτρης Κουφοντίνας,https://www.documentonews.gr/article/sto-nosokomeio-o-dhmhtrhs-koyfontinas-5cd0977a796ae/," Ο Δημήτρης Κουφοντίνας πραγματοποιεί απεργία πείνας εδώ και τέσσερις ημέρες,… ",2019,06,05
2019-06-05 09:59:00,Ένωση Δικαστών και Εισαγγελέων: Μέθοδοι «φασιστικού τύπου» από τον Ρουβίκωνα για να καμφθούν οι δικαστές,https://www.documentonews.gr/article/enwsh-dikastwn-kai-eisaggelewn-methodoi-fasistikoy-typoy-apo-ton-roybikwna-gia-na-kamfthoyn-oi-dikastes/,"     «Η απειλή της ζωής δικαστικών λειτουργών, που καλούνται… ",2019,06,05
2019-04-05 13:13:00,Διαμαρτυρία στο μετρό Συντάγματος για την μη παροχή άδειας στον Δ. Κουφοντίνα (Photos),https://www.documentonews.gr/article/diamartyria-sto-metro-syntagmatos-gia-thn-mh-paroxh-adeias-ston-d-koyfontina-photos/," Δεκάδες μέλη της Συνέλευσης Αλληλεγγύης στον πολιτικό κρατούμενο Δημήτρη Κουφοντίνα,… ",2019,04,05
2019-03-05 08:25:00,Σε απεργία πείνας ο Κουφοντίνας: Αρνούμαι οποιαδήποτε ιατρική βοήθεια,https://www.documentonews.gr/article/se-apergia-peinas-o-koyfontinas-arnoymai-opoiadhpote-iatrikh-bohtheia/, Το πρωί της Παρασκευής ο Δημήτρης Κουφοντίνας ενημέρωσε γραπτώς τη διοίκηση… ,2019,03,05
2019-02-05 18:51:00,Σε νέα απεργία πείνας ο Δημήτρης Κουφοντίνας,https://www.documentonews.gr/article/se-nea-apergia-peinas-o-dhmhtrhs-koyfontinas/, Για άλλη μια φορά ο εισαγγελέας της φυλακής όπου εκτίει… ,2019,02,05
2019-03-31 20:00:00,Χωρίς παρατράγουδα η συγκέντρωση αλληλεγγύης στον Κουφοντίνα,https://www.documentonews.gr/article/xwris-paratragoyda-h-sygkentrwsh-allhleggyhs-ston-koyfontina/," Πραγματοποιήθηκε σε ήρεμο κλίμα η συγκέντρωση αλληλεγγύης στον Δημήτρη Κουφοντίνα,… ",2019,03,31
2019-03-31 16:28:00,«Απόβαση» διμοιριών ΜΑΤ στο λιμάνι του Βόλου για την πανελλαδική συγκέντρωση υπέρ Κουφοντίνα (Photos),https://www.documentonews.gr/article/apobash-dimoiriwn-mat-sto-limani-toy-boloy-gia-thn-panelladikh-sygkentrwsh-yper-koyfontina-photos/," ΜΑΤ με κλούβες στο λιμάνι του Βόλου, ακροβολισμένες διμοιρίες στις… ",2019,03,31
2019-03-31 08:34:00,Πανελλαδική συγκέντρωση υπέρ Κουφοντίνα στον Βόλο,https://www.documentonews.gr/article/panelladikh-sygkentrwsh-yper-koyfontina-ston-bolo/, Πανελλαδική συγκέντρωση και διαδήλωση για την άμεση χορήγηση άδειας στον… ,2019,03,31
2019-02-27 19:17:00,Επιστολή Κουφοντίνα με αιχμές μέσα από τη φυλακή: «Όσο υπάρχει κρατική τρομοκρατία…»,https://www.documentonews.gr/article/koyfontinas-oso-yparxei-kratikh-tromokratia-toso-tha-yparxoyn-anthrwpoi-poy-tha-xanapianoyn-to-kokkino-nhma-twn-agwnwn/, Στην απόρριψη του αιτήματός του για νέα άδεια αναφέρεται ο… ,2019,02,27
2019-02-27 16:04:00,Απορρίφθηκε το αίτημα του Δημήτρη Κουφοντίνα για νέα άδεια,https://www.documentonews.gr/article/aporrifthhke-to-aithma-toy-dhmhtrh-koyfontina-gia-nea-adeia/," Μετά από έξι άδειες, κατά τη διάρκεια των οποίων η… ",2019,02,27
2019-02-21 16:25:00,Εμπλοκή με την άδεια του Δημήτρη Κουφοντίνα,https://www.documentonews.gr/article/emplokh-me-thn-adeia-toy-dhmhtrh-koyfontina/," Μετά από έξι άδειες, κατά τη διάρκεια των οποίων η… ",2019,02,21
2019-02-17 18:32:00,Οργή Ντόρας-Κυριάκου για την άδεια Κουφοντίνα: «Πώς είναι δυνατόν να δίνουν άδεια στο πιστόλι της 17Ν;»,https://www.documentonews.gr/article/orgh-ntoras-kyriakoy-gia-thn-adeia-koyfontina-pws-einai-dynaton-na-dinoyn-adeia-sto-pistoli-ths-17n/, Την οργή της εκφράζει η Ντόρα Μπακογιάννη για το θέμα… ,2019,02,17
2019-02-17 18:31:00,"Εκτορας Κουφοντίνας: «Η 17Ν δεν υπάρχει, η αλλαγή θέλει νέα εργαλεία, νέα σχήματα»",https://www.documentonews.gr/article/ektoras-koyfontinas-h-17n-den-yparxei-h-allagh-thelei-nea-ergaleia-nea-sxhmata/," Ο γιος του Δημήτρη Κουφοντίνα μιλάει για το βιβλίο του,… ",2019,02,17
2019-02-17 18:30:00,Οι άδειες τρομοκρατών της «17Ν» επί ΝΔ – ΠΑΣΟΚ αποκαλύπτουν την μιντιακή υποκρισία,https://www.documentonews.gr/article/oi-adeies-tromokratwn-ths-17n-epi-nd-pasok-apokalyptoyn-thn-mintiakh-ypokrisia/," «Ο κατηγορούμενος Χ.Ξ., της συγκεκριμένης υπόθεσης, είχε πάρει νομίζω 7… ",2019,02,17
2019-09-02 19:32:00,«Fake news» η νέα άδεια εξόδου του Κουφοντίνα από τις φυλακές Βόλου,https://www.documentonews.gr/article/fake-news-h-nea-adeia-exodoy-toy-koyfontina-apo-tis-fylakes-boloy/, Δεν έχει εγκριθεί ακόμα η έκτη άδεια εξόδου του Δημήτρη… ,2019,09,02
2019-09-02 09:12:00,Πώς ο Κεγκέρογλου προσπαθεί να βγάλει «λάδι» τον Σημίτη… «καταργώντας» τη διάκριση εξουσιών,https://www.documentonews.gr/article/pws-o-kegkerogloy-prospathei-na-bgalei-ladi-ton-shmith-katargwntas-th-diakrish-exoysiwn/, Καμία απολύτως λογική δεν έχει το ποστ του  βουλευτή του… ,2019,09,02
2019-04-02 10:29:00,Ο γιος του Τεμπονέρα απαντάει στον Κώστα Μπακογιάννη για τον Κουφοντίνα,https://www.documentonews.gr/article/o-gios-toy-temponera-apantaei-ston-kwsta-mpakogiannh-gia-ton-koyfontina/, Με μία ανάρτησή του στο Facebook o γιος του Νίκου… ,2019,04,02
2019-04-02 10:28:00,Διονύσης Τεμπονέρας για Κουφοντίνα: Λησμονούν οι νεοφιλελεύθεροι θιασώτες του «νόμου και της τάξης» ότι ο Καλαμπόκας είχε μεταφερθεί στις φυλακές Βόλου,https://www.documentonews.gr/article/dionyshs-temponeras-gia-koyfontina-lhsmonoyn-oi-neofileleytheroi-thiaswtes-toy-nomoy-kai-ths-taxhs-oti-o-kalampokas-eixe-metaferthei-stis-fylakes-boloy/, Με μια μακροσκελή  ανάρτησή του στον προσωπικό του λογαριασμό στο… ,2019,04,02
2019-01-29 23:36:00,Πανό στην Ακρόπολη για τον Κουφοντίνα σήκωσε ο Ρουβίκωνας,https://www.documentonews.gr/article/pano-sthn-akropolh-gia-ton-koyfontina-shkwse-o-roybikwnas/," Παρέμβαση του Ρουβίκωνα στην Ακρόπολη υπέρ του απεργού πείνας, Δημήτρης… ",2019,01,29
2019-01-28 10:30:00,Στις αγροτικές φυλακές Βόλου ο Κουφοντίνας λόγω της σταδιακής μετατροπής του Κορυδαλλού σε κατάστημα κράτησης υποδίκων,https://www.documentonews.gr/article/stis-agrotikes-fylakes-boloy-o-koyfontinas-logw-ths-stadiakhs-metatrophs-toy-korydalloy-se-katasthma-krathshs-ypodikwn/," Στις αγροτικές φυλακές Βόλου μεταφέρεται ο Δημήτρης Κουφοντίνας, μετά από… ",2019,01,28
2019-01-28 10:30:00,Στις φυλακές Κορυδαλλού επέστρεψε ο Κουφοντίνας (Photos),https://www.documentonews.gr/article/stis-fylakes-korydalloy-epestrepse-o-koyfontinas-photos/, Στις φυλακές Κορυδαλλού επέστρεψε ο Δημήτρης Κουφοντίνας μετά την τρίτη… ,2019,01,28
2019-01-26 01:45:00,Κοντονής: Οι μεταγωγές Κουφοντίνα & Ξηρού δεν έχουν σχέση με την έκτιση των ποινών,https://www.documentonews.gr/article/kontonhs-oi-metagwges-koyfontina-xhroy-den-exoyn-sxesh-me-thn-ektish-twn-poinwn/, Ουδεμία σχέση έχουν οι μεταγωγές του Δημήτρη Κουφοντίνα και του… ,2019,01,26
2019-01-26 01:45:00,"«Το “ρουσφέτι” της τρομοκρατίας», η μεταγωγή Κουφοντίνα και ο ελεύθερος Καλαμπόκας",https://www.documentonews.gr/article/to-roysfeti-ths-tromokratias-h-metagwgh-koyfontina-kai-o-eleytheros-kalampokas/, Δεν έχασε ευκαιρία για νέα «κόντρα» με την κυβέρνηση ο… ,2019,01,26
2019-01-26 01:45:00,Κοντονής: Οι μεταγωγές Κουφοντίνα & Ξηρού δεν έχουν σχέση με την έκτιση των ποινών,https://www.documentonews.gr/article/kontonhs-oi-metagwges-koyfontina-xhroy-den-exoyn-sxesh-me-thn-ektish-twn-poinwn/, Ουδεμία σχέση έχουν οι μεταγωγές του Δημήτρη Κουφοντίνα και του… ,2019,01,26
2019-01-26 01:45:00,"«Το “ρουσφέτι” της τρομοκρατίας», η μεταγωγή Κουφοντίνα και ο ελεύθερος Καλαμπόκας",https://www.documentonews.gr/article/to-roysfeti-ths-tromokratias-h-metagwgh-koyfontina-kai-o-eleytheros-kalampokas/, Δεν έχασε ευκαιρία για νέα «κόντρα» με την κυβέρνηση ο… ,2019,01,26
2019-01-26 01:43:00,Οργισμένη δήλωση της Βρετανίδας Πρέσβειρας για την άδεια στον Κουφοντίνα,https://www.documentonews.gr/article/orgismenh-dhlwsh-ths-bretanidas-presbeiras-gia-thn-adeia-ston-koyfontina/, Την αντίδραση της Βρετανίδας πρεσβευτή στην Αθήνα Κέιτ Σμιθ προκάλεσε… ,2019,01,26
2019-01-26 01:43:00,Προσπάθησαν να κάνουν ντου στο Υπουργείο Προστασίας του Πολίτη για τον Κουφοντίνα – Προσαγωγές,https://www.documentonews.gr/article/prospathhsan-na-kanoyn-ntoy-sto-ypoyrgeio-prostasias-toy-polith-gia-ton-koyfontina-prosagwges/, Περίπου είκοσι άτομα προσπάθησαν να περάσουν στο προαύλιο του Υπουργείου… ,2019,01,26
2019-01-26 01:43:00,Συγκέντρωση αλληλεγγύης τη Δευτέρα για τον απεργό πείνας Δ. Κουφοντίνα,https://www.documentonews.gr/article/sygkentrwsh-allhleggyhs-th-deytera-gia-ton-apergo-peinas-d-koyfontina/, Σε συγκέντρωση αλληλεγγύης στον Δ. Κουφοντίνα που βρίσκεται σε απεργία… ,2019,01,26
2019-01-26 01:39:00,Επιστροφή στον Κορυδαλλό για τον Δ. Κουφοντίνα,https://www.documentonews.gr/article/epistrofh-ston-korydallo-gia-ton-d-koyfontina/, Λίγο πριν τις 8:30 επέστρεψε στις φυλακές Κορυδαλλού ο Δημήτρης… ,2019,01,26
2019-01-26 01:36:00,Τι δηλώνει η χήρα Σόντερς για την άδεια του Κουφοντίνα,https://www.documentonews.gr/article/ti-dhlwnei-h-xhra-sonters-gia-thn-adeia-toy-koyfontina/," Η Χέδερ Σόντερς, χήρα του Βρετανού στρατιωτικού ακολούθου Στίβεν Σόντερς… ",2019,01,26
2019-01-26 01:36:00,Τι έγραψε ο Κώστας Μπακογιάννης για την άδεια στον Κουφοντίνα,https://www.documentonews.gr/article/ti-egrapse-o-kwstas-mpakogiannhs-gia-thn-adeia-ston-koyfontina/," Ο Κώστας Μπακογιάννης με μια προσεκτική πολιτικά, αλλά φορτισμένη συναισθηματικά… ",2019,01,26
2019-01-26 01:36:00,Με αυστηρούς όρους βγαίνει στις 12 το μεσημέρι και για 48 ώρες ο Κουφοντίνας,https://www.documentonews.gr/article/me-aysthroys-oroys-bgainei-stis-12-to-meshmeri-kai-gia-48-wres-o-koyfontinas/, Με αυστηρούς περιοριστικούς όρους αναμένεται να βγει από τις φυλακές… ,2019,01,26
